ClaimID,PolicyID,CoverageType,Peril,ClaimDate,ClaimAmount,ApprovedAmount,FraudScore,ClaimStatus,ForcedEntryFlag,ProofOfOwnershipFlag,CoverageType_Policy,DriverType,DriverAge,LicenseValid,UsageType,PremiumAmount,FraudRiskScore,IncidentDriverAge,IncidentDriverLicenseYears,IncidentDriverListedFlag,DriverEligibilityFlag,AdditionalExcessFlag,AdditionalExcessAmount,DriverEligibilityReason,PayoutRatio
715,537,Building,Fire,4/29/2025,30314,8277,94,Repudiated,N,N,All Risk,,,,,977.28,16,,,,,,,,0.273
716,1515,Contents,Accidental Damage,9/5/2025,126063,93396,63,Pending,Y,Y,Building,,,,,1857.87,40,,,,,,,,0.7409
717,932,All Risk,Accidental Loss,3/14/2024,33374,16079,86,Repudiated,Y,Y,All Risk,,,,,1570.67,68,,,,,,,,0.4818
718,583,Building,Fire,7/4/2024,109864,31577,81,Repudiated,N,N,All Risk,,,,,1767.93,59,,,,,,,,0.2874
719,773,Motor,Weather,10/16/2024,124589,119988,74,Pending,Y,Y,All Risk,,,,,1874.75,27,56,1,Y,Y,N,0,Driver meets policy requirements,0.9631
720,1017,All Risk,Theft,2/7/2025,16765,9718,68,Pending,N,N,Contents,,,,,1324.49,26,,,,,,,,0.5797
721,1903,Motor,Fire & Explosion,11/4/2025,122309,122309,42,Approved,N,N,Contents,,,,,1894.14,62,59,37,Y,Y,N,0,Driver meets policy requirements,1
722,1410,Contents,Burglary,1/4/2023,108058,108058,29,Approved,Y,Y,All Risk,,,,,2274.14,38,,,,,,,,1
723,364,Building,Flood,3/16/2023,2020,91,78,Pending,Y,N,Building,,,,,2271.09,26,,,,,,,,0.045
724,1334,Building,Flood,10/5/2024,21450,21450,18,Approved,Y,N,Motor,Named Driver,33,Y,Business,1924.98,45,,,,,,,,1
725,1887,Motor,Glass Damage,8/12/2024,68174,68174,21,Approved,Y,N,All Risk,,,,,667.83,67,58,36,Y,Y,N,0,Driver meets policy requirements,1
726,1136,Contents,Water Damage,3/14/2025,69835,69835,13,Approved,N,Y,Building,,,,,560.44,56,,,,,,,,1
727,1027,Building,Flood,9/23/2023,147566,147566,27,Approved,N,N,Building,,,,,2004.71,44,,,,,,,,1
728,279,Building,Fire,11/7/2024,49417,49417,25,Approved,N,Y,Contents,,,,,1473.72,67,,,,,,,,1
729,733,Contents,Malicious Damage,6/16/2024,27297,16386,63,Pending,N,Y,All Risk,,,,,1453.38,70,,,,,,,,0.6003
730,1657,All Risk,Accidental Loss,5/18/2024,80858,67232,84,Repudiated,N,N,All Risk,,,,,1579.46,29,,,,,,,,0.8315
731,1511,Motor,Accidental Damage,7/19/2023,13068,13068,55,Approved,Y,Y,Building,,,,,1743.56,41,41,18,Y,Y,N,0,Driver meets policy requirements,1
732,1611,All Risk,Accidental Loss,5/21/2024,36127,14114,61,Pending,Y,Y,Building,,,,,609.42,61,,,,,,,,0.3907
733,835,Building,Water Damage,10/4/2024,5334,5334,16,Approved,N,Y,Motor,Named Driver,67,Y,Private,570.68,76,,,,,,,,1
734,187,Motor,Glass Damage,6/10/2024,90341,38311,87,Repudiated,Y,Y,All Risk,,,,,1309.77,26,66,39,Y,Y,N,0,Driver meets policy requirements,0.4241
735,979,Building,Storm,9/8/2024,85523,85523,49,Approved,Y,N,Contents,,,,,549.02,57,,,,,,,,1
736,859,All Risk,Theft,4/29/2023,78781,78781,33,Approved,Y,Y,Motor,Open Driver,29,N,Private,1855.52,65,,,,,,,,1
737,732,Contents,Water Damage,5/2/2023,110769,110769,34,Approved,N,N,Contents,,,,,2074.69,21,,,,,,,,1
738,1780,Building,Malicious Damage,4/29/2025,126839,72082,94,Repudiated,N,N,Building,,,,,2471.95,31,,,,,,,,0.5683
739,1904,All Risk,Fire,12/1/2024,53817,47362,71,Repudiated,Y,N,Building,,,,,777.15,69,,,,,,,,0.8801
740,1730,Building,Flood,12/27/2025,60160,60160,17,Approved,Y,Y,Contents,,,,,1449,68,,,,,,,,1
741,747,Motor,Fire & Explosion,2/10/2024,10212,10212,28,Approved,N,Y,Building,,,,,610.76,94,45,4,Y,Y,N,0,Driver meets policy requirements,1
742,1680,Contents,Accidental Damage,9/29/2023,47640,27162,81,Repudiated,Y,Y,Motor,Open Driver,65,N,Business,1431.92,23,,,,,,,,0.5702
743,1537,Building,Flood,9/18/2025,106512,4420,62,Pending,Y,Y,Motor,Named Driver,31,N,Private,2269.94,59,,,,,,,,0.0415
744,1859,All Risk,Fire,9/7/2024,77893,77893,50,Approved,Y,N,All Risk,,,,,1404.46,75,,,,,,,,1
745,201,Motor,Accidental Damage,3/6/2025,138737,138737,40,Approved,Y,N,Motor,Named Driver,63,Y,Private,1373.1,14,55,2,Y,Y,N,0,Driver meets policy requirements,1
746,246,Motor,Glass Damage,8/26/2025,56216,0,66,Repudiated,N,Y,Motor,Named Driver,57,N,Business,1587.7,64,64,3,N,N,N,0,Invalid driver licence,0
747,659,All Risk,Accidental Loss,2/2/2025,117854,117854,43,Approved,Y,N,Motor,Open Driver,57,Y,Business,339.56,42,,,,,,,,1
748,107,Motor,Fire & Explosion,8/29/2024,9741,926,86,Repudiated,Y,Y,Building,,,,,657.26,20,27,4,Y,Y,N,0,Driver meets policy requirements,0.0951
749,270,Building,Malicious Damage,4/2/2025,29542,6429,76,Pending,N,Y,Motor,Open Driver,43,N,Private,1773.45,94,,,,,,,,0.2176
750,1633,Building,Fire,10/22/2023,107848,10119,90,Repudiated,N,Y,Motor,Named Driver,47,N,Business,773.71,10,,,,,,,,0.0938
751,803,Contents,Accidental Damage,5/7/2023,145154,145154,11,Approved,N,Y,Building,,,,,1000.53,51,,,,,,,,1
752,71,Motor,Accidental Damage,10/10/2024,119322,13288,63,Pending,N,N,Building,,,,,1017.6,92,45,5,Y,Y,N,0,Driver meets policy requirements,0.1114
753,845,Motor,Glass Damage,6/8/2024,5593,715,69,Pending,N,Y,Contents,,,,,478.64,46,72,45,Y,Y,N,0,Driver meets policy requirements,0.1278
754,438,Motor,Theft & Hijacking,6/12/2023,70171,0,23,Repudiated,Y,Y,Motor,Open Driver,62,N,Private,882.64,36,57,1,Y,N,N,0,Invalid driver licence,0
755,563,Building,Water Damage,6/16/2025,25206,25206,39,Approved,N,Y,Building,,,,,1350.17,31,,,,,,,,1
756,630,Building,Fire,10/26/2025,92998,92998,22,Approved,N,N,Motor,Open Driver,58,N,Business,2214.21,62,,,,,,,,1
757,1604,Motor,Theft & Hijacking,1/17/2025,105046,105046,20,Approved,Y,Y,Contents,,,,,2179.61,19,38,13,Y,Y,N,0,Driver meets policy requirements,1
758,238,Building,Malicious Damage,5/29/2025,105418,77703,91,Repudiated,N,N,Motor,Open Driver,53,Y,Private,2396.1,51,,,,,,,,0.7371
759,1118,All Risk,Travel Risk,12/2/2024,122839,120550,71,Pending,N,Y,Motor,Named Driver,62,N,Business,1571.33,13,,,,,,,,0.9814
760,587,Contents,Water Damage,6/24/2025,117230,117230,31,Approved,Y,Y,Building,,,,,1882.58,66,,,,,,,,1
761,1809,Contents,Malicious Damage,6/15/2023,68365,68365,44,Approved,Y,N,Building,,,,,2235.76,87,,,,,,,,1
762,1623,Building,Malicious Damage,11/3/2023,101969,55096,85,Repudiated,N,Y,Building,,,,,2429.11,30,,,,,,,,0.5403
763,349,Building,Fire,8/3/2025,129447,28490,77,Repudiated,Y,N,All Risk,,,,,976.2,28,,,,,,,,0.2201
764,16,Building,Flood,7/30/2025,42332,42332,20,Approved,Y,N,Motor,Named Driver,60,Y,Private,1784.35,18,,,,,,,,1
765,231,Motor,Weather,3/2/2024,63682,63682,18,Approved,Y,Y,Contents,,,,,1667.57,7,36,4,Y,Y,N,0,Driver meets policy requirements,1
766,59,All Risk,Fire,1/25/2024,95151,95151,40,Approved,Y,N,Building,,,,,1381,63,,,,,,,,1
767,887,Building,Flood,10/20/2025,31897,26208,64,Repudiated,N,Y,Contents,,,,,608.99,83,,,,,,,,0.8216
768,1036,Building,Malicious Damage,1/24/2023,137199,137199,53,Approved,Y,N,Motor,Named Driver,23,N,Business,887.9,22,,,,,,,,1
769,632,Building,Water Damage,7/14/2023,35818,35818,60,Approved,N,N,Motor,Named Driver,68,N,Business,1977.77,20,,,,,,,,1
770,4,Contents,Fire,3/25/2025,43790,43790,37,Approved,Y,N,All Risk,,,,,1001.14,64,,,,,,,,1
771,29,Motor,Glass Damage,12/29/2023,71708,61137,66,Pending,Y,N,Building,,,,,635.39,47,66,36,Y,Y,N,0,Driver meets policy requirements,0.8526
772,1126,All Risk,Travel Risk,5/17/2025,132535,132535,28,Approved,N,N,Motor,Named Driver,67,Y,Private,400.05,81,,,,,,,,1
773,587,Contents,Burglary,6/23/2024,24383,21266,74,Pending,Y,Y,Building,,,,,1882.58,66,,,,,,,,0.8722
774,783,Motor,Glass Damage,4/12/2024,60093,45768,67,Repudiated,N,Y,All Risk,,,,,1880.86,84,31,1,Y,Y,N,0,Driver meets policy requirements,0.7616
775,1397,Building,Malicious Damage,9/14/2023,142663,49831,64,Repudiated,N,Y,Motor,Named Driver,68,N,Business,430.14,94,,,,,,,,0.3493
776,13,All Risk,Fire,3/28/2023,89742,89742,16,Approved,N,Y,Building,,,,,332.87,34,,,,,,,,1
777,318,All Risk,Accidental Loss,2/29/2024,146997,146997,37,Approved,Y,Y,Contents,,,,,1219.74,56,,,,,,,,1
778,1639,All Risk,Fire,1/25/2024,5470,3674,76,Repudiated,Y,Y,Motor,Open Driver,72,N,Private,2371.48,6,,,,,,,,0.6717
779,205,Contents,Water Damage,9/21/2025,53362,53362,58,Approved,Y,Y,Contents,,,,,1277.93,51,,,,,,,,1
780,981,Motor,Fire & Explosion,10/11/2023,147030,46768,65,Pending,N,N,Building,,,,,992.63,25,64,0,Y,Y,N,0,Driver meets policy requirements,0.3181
781,447,Contents,Burglary,8/9/2025,107005,649,68,Pending,Y,Y,All Risk,,,,,1000.17,57,,,,,,,,0.0061
782,1060,Contents,Accidental Damage,1/25/2024,97517,97517,48,Approved,Y,Y,All Risk,,,,,1004.88,7,,,,,,,,1
783,1922,Building,Fire,8/6/2024,125871,82503,76,Repudiated,Y,N,Contents,,,,,2211.01,18,,,,,,,,0.6555
784,1936,Building,Water Damage,2/20/2023,148017,148017,18,Approved,Y,N,All Risk,,,,,2347.66,38,,,,,,,,1
785,1870,Motor,Theft & Hijacking,3/24/2023,20723,406,77,Repudiated,N,Y,All Risk,,,,,2460.93,41,31,1,Y,Y,N,0,Driver meets policy requirements,0.0196
786,386,Contents,Malicious Damage,3/13/2025,72354,72354,17,Approved,N,N,Building,,,,,1672.68,93,,,,,,,,1
787,935,Motor,Theft & Hijacking,4/1/2024,86806,11555,67,Pending,N,N,Building,,,,,1106.88,64,37,1,Y,Y,N,0,Driver meets policy requirements,0.1331
788,333,Building,Water Damage,9/27/2025,117912,117912,42,Approved,Y,Y,Building,,,,,987.9,26,,,,,,,,1
789,1466,Motor,Theft & Hijacking,2/16/2024,129034,0,18,Repudiated,Y,Y,Motor,Open Driver,23,N,Private,1970.36,13,18,0,Y,N,Y,2500,Invalid driver licence,0
790,1009,All Risk,Theft,8/31/2024,20487,12813,70,Repudiated,N,Y,All Risk,,,,,1582.03,42,,,,,,,,0.6254
791,814,Building,Water Damage,7/26/2025,137904,137904,31,Approved,N,Y,Building,,,,,359.14,11,,,,,,,,1
792,410,All Risk,Fire,2/5/2024,145455,145455,28,Approved,N,Y,Contents,,,,,1943.73,95,,,,,,,,1
793,306,Motor,Fire & Explosion,3/4/2023,91942,0,18,Repudiated,Y,Y,Motor,Named Driver,49,N,Private,1509.85,72,43,0,Y,N,N,0,Invalid driver licence,0
794,1376,Motor,Weather,5/20/2025,53518,0,17,Repudiated,Y,N,Motor,Open Driver,53,N,Private,1762.28,34,51,1,Y,N,N,0,Invalid driver licence,0
795,1864,All Risk,Fire,11/6/2025,146923,146923,15,Approved,Y,N,Contents,,,,,709.11,14,,,,,,,,1
796,1146,Motor,Fire & Explosion,5/14/2024,147528,131577,84,Repudiated,Y,Y,Contents,,,,,2372.41,48,75,3,Y,Y,N,0,Driver meets policy requirements,0.8919
797,575,All Risk,Accidental Loss,6/21/2025,128829,128829,40,Approved,N,Y,Motor,Open Driver,47,Y,Private,2045.93,74,,,,,,,,1
798,1876,All Risk,Travel Risk,4/23/2023,25857,25857,24,Approved,N,N,All Risk,,,,,306.08,32,,,,,,,,1
799,1527,All Risk,Travel Risk,6/26/2025,138839,138839,40,Approved,N,Y,Building,,,,,1387.8,39,,,,,,,,1
800,541,All Risk,Travel Risk,9/5/2023,132157,132157,47,Approved,Y,N,All Risk,,,,,605.55,91,,,,,,,,1
801,1980,All Risk,Fire,12/24/2023,90029,90029,48,Approved,N,Y,Motor,Named Driver,34,N,Private,1057.56,34,,,,,,,,1
802,1591,Building,Flood,7/17/2024,17057,2112,81,Repudiated,Y,N,All Risk,,,,,1931.27,79,,,,,,,,0.1238
803,202,Building,Flood,3/13/2025,13352,3413,80,Pending,Y,N,Contents,,,,,2127.49,92,,,,,,,,0.2556
804,551,Contents,Accidental Damage,3/5/2024,89041,26182,93,Repudiated,N,Y,Motor,Open Driver,72,N,Private,516.96,93,,,,,,,,0.294
805,1274,Motor,Weather,10/11/2023,71044,71044,60,Approved,N,N,Contents,,,,,832.77,31,45,18,Y,Y,N,0,Driver meets policy requirements,1
806,1152,Building,Malicious Damage,7/28/2025,108224,44973,66,Repudiated,N,N,Motor,Open Driver,38,Y,Private,2150.59,32,,,,,,,,0.4156
807,1533,All Risk,Theft,10/29/2025,137682,137682,50,Approved,Y,N,All Risk,,,,,2381.59,60,,,,,,,,1
808,68,Building,Flood,3/31/2023,43772,4614,74,Pending,N,Y,Motor,Open Driver,64,N,Business,1217.92,63,,,,,,,,0.1054
809,472,Building,Malicious Damage,3/22/2023,56440,56440,57,Approved,Y,N,Building,,,,,1275.54,40,,,,,,,,1
810,1297,Motor,Accidental Damage,11/12/2025,124509,124294,69,Repudiated,N,Y,All Risk,,,,,2134.43,6,62,27,Y,Y,N,0,Driver meets policy requirements,0.9983
811,1648,All Risk,Accidental Loss,1/31/2025,91859,91859,28,Approved,Y,Y,Contents,,,,,321.11,48,,,,,,,,1
812,1180,Contents,Malicious Damage,3/2/2025,20697,15220,90,Repudiated,N,Y,Building,,,,,762.67,52,,,,,,,,0.7354
813,1968,Building,Storm,7/14/2024,47952,41098,63,Pending,N,N,Contents,,,,,692.78,17,,,,,,,,0.8571
814,964,Contents,Burglary,2/19/2023,22618,22618,15,Approved,Y,Y,All Risk,,,,,1253.53,47,,,,,,,,1
815,1074,Contents,Water Damage,8/4/2025,116896,48087,88,Repudiated,Y,N,Motor,Named Driver,62,Y,Business,1631.2,61,,,,,,,,0.4114
816,729,Building,Fire,2/10/2025,35259,11355,74,Repudiated,Y,N,All Risk,,,,,976.39,69,,,,,,,,0.322
817,1913,Contents,Accidental Damage,7/20/2024,5224,5224,12,Approved,Y,N,Contents,,,,,480.23,28,,,,,,,,1
818,813,Motor,Theft & Hijacking,5/17/2025,84136,84136,19,Approved,Y,Y,Building,,,,,421.21,70,38,1,Y,Y,N,0,Driver meets policy requirements,1
819,912,Contents,Water Damage,9/20/2024,96439,11598,67,Repudiated,Y,Y,Building,,,,,1866.43,27,,,,,,,,0.1203
820,24,Contents,Burglary,6/23/2025,95171,95171,60,Approved,Y,N,Motor,Open Driver,56,N,Business,1969.22,47,,,,,,,,1
821,1715,Contents,Malicious Damage,9/29/2025,58702,58702,34,Approved,N,N,All Risk,,,,,1238.65,83,,,,,,,,1
822,287,Building,Water Damage,11/5/2023,79705,10316,94,Repudiated,Y,N,Contents,,,,,1294.69,71,,,,,,,,0.1294
823,931,All Risk,Fire,7/6/2024,71538,71538,21,Approved,Y,N,Building,,,,,1653.12,80,,,,,,,,1
824,913,Motor,Glass Damage,4/3/2024,20693,0,57,Repudiated,Y,Y,Motor,Named Driver,52,N,Private,1750.44,84,57,2,N,N,N,0,Invalid driver licence,0
825,1537,Motor,Weather,12/6/2024,18445,0,90,Repudiated,N,N,Motor,Named Driver,31,N,Private,2269.94,59,34,3,Y,N,N,0,Invalid driver licence,0
826,1277,Motor,Accidental Damage,5/30/2024,27364,0,73,Repudiated,Y,Y,Motor,Named Driver,45,N,Private,486.52,26,37,1,Y,N,N,0,Invalid driver licence,0
827,1437,All Risk,Theft,10/3/2025,89464,89464,49,Approved,N,N,Motor,Open Driver,25,N,Private,1366.82,8,,,,,,,,1
828,1977,Contents,Water Damage,4/28/2023,41531,41531,54,Approved,Y,N,Motor,Named Driver,59,Y,Private,1136.97,44,,,,,,,,1
829,271,Building,Water Damage,5/21/2025,14125,14125,33,Approved,Y,Y,Contents,,,,,812.48,38,,,,,,,,1
830,277,Building,Flood,4/28/2024,135507,101942,83,Repudiated,Y,Y,Motor,Open Driver,55,Y,Private,1703.46,47,,,,,,,,0.7523
831,1776,Contents,Malicious Damage,2/25/2023,17438,6696,61,Pending,N,Y,Building,,,,,1103.08,93,,,,,,,,0.384
832,17,Motor,Fire & Explosion,11/9/2023,42086,42086,35,Approved,Y,Y,All Risk,,,,,2309.55,11,55,2,Y,Y,N,0,Driver meets policy requirements,1
833,826,Building,Water Damage,6/13/2025,65048,65048,40,Approved,Y,N,Motor,Named Driver,41,N,Business,854.34,12,,,,,,,,1
834,1359,Motor,Theft & Hijacking,3/20/2024,138817,138817,47,Approved,Y,Y,Motor,Open Driver,46,Y,Business,1542.18,89,52,20,Y,Y,N,0,Driver meets policy requirements,1
835,665,Motor,Theft & Hijacking,8/27/2024,21567,11490,63,Pending,Y,Y,Motor,Open Driver,25,Y,Business,972.55,33,18,0,Y,Y,Y,2500,Eligible claim with additional excess: driver under 25 and licence held less than 2 years,0.5328
836,1974,Building,Water Damage,1/21/2023,36814,36814,12,Approved,N,N,All Risk,,,,,1981.62,13,,,,,,,,1
837,1299,Motor,Glass Damage,5/15/2024,125214,125214,36,Approved,N,Y,Contents,,,,,1371,72,72,16,Y,Y,N,0,Driver meets policy requirements,1
838,1401,Contents,Accidental Damage,10/8/2025,43208,25508,77,Repudiated,Y,Y,All Risk,,,,,883.12,25,,,,,,,,0.5904
839,44,Contents,Fire,5/29/2025,125520,39444,94,Repudiated,Y,Y,Contents,,,,,2235.35,67,,,,,,,,0.3142
840,870,Building,Flood,6/26/2025,87054,86602,73,Pending,N,Y,Building,,,,,2019.24,80,,,,,,,,0.9948
841,1769,Contents,Fire,5/31/2023,38068,35629,66,Repudiated,Y,N,Building,,,,,726.73,12,,,,,,,,0.9359
842,320,Building,Storm,1/9/2024,17457,17457,24,Approved,N,Y,All Risk,,,,,2044.52,82,,,,,,,,1
843,1307,Contents,Burglary,9/18/2025,146831,146831,15,Approved,Y,N,Contents,,,,,403.58,62,,,,,,,,1
844,77,All Risk,Fire,7/26/2024,113420,113420,50,Approved,N,N,Contents,,,,,2154.08,65,,,,,,,,1
845,19,Motor,Theft & Hijacking,8/16/2025,93119,93119,35,Approved,Y,N,All Risk,,,,,295.17,80,33,2,Y,Y,N,0,Driver meets policy requirements,1
846,1565,Motor,Weather,11/15/2023,129204,129204,50,Approved,N,Y,All Risk,,,,,1312.02,80,56,0,Y,Y,N,0,Driver meets policy requirements,1
847,590,Contents,Malicious Damage,12/1/2023,68911,57136,95,Repudiated,Y,Y,Contents,,,,,1035.24,16,,,,,,,,0.8291
848,984,Building,Storm,5/22/2025,43955,43955,17,Approved,Y,Y,Contents,,,,,575.92,92,,,,,,,,1
849,369,Contents,Burglary,5/20/2024,46959,1527,80,Repudiated,Y,Y,Contents,,,,,723.26,22,,,,,,,,0.0325
850,1289,Motor,Weather,9/5/2023,131175,82792,94,Repudiated,N,Y,Building,,,,,1067.19,84,63,1,Y,Y,N,0,Driver meets policy requirements,0.6312
851,198,All Risk,Fire,4/4/2023,71495,71495,29,Approved,Y,Y,All Risk,,,,,465.41,9,,,,,,,,1
852,1681,Motor,Fire & Explosion,7/18/2025,26670,14617,85,Repudiated,Y,N,All Risk,,,,,1107.14,28,22,1,Y,Y,Y,2500,Eligible claim with additional excess: driver under 25 and licence held less than 2 years,0.5481
853,1769,Motor,Fire & Explosion,1/31/2024,123089,119993,84,Repudiated,N,Y,Building,,,,,726.73,12,55,0,Y,Y,N,0,Driver meets policy requirements,0.9748
854,101,Motor,Fire & Explosion,9/16/2025,22253,3903,88,Repudiated,N,N,Building,,,,,2074.31,29,42,10,Y,Y,N,0,Driver meets policy requirements,0.1754
855,161,Building,Malicious Damage,9/9/2023,27834,27834,19,Approved,N,N,Contents,,,,,2203.24,12,,,,,,,,1
856,1043,Motor,Fire & Explosion,2/24/2024,117243,117243,41,Approved,N,N,Building,,,,,2370.73,26,62,22,Y,Y,N,0,Driver meets policy requirements,1
857,1261,Contents,Fire,9/21/2025,53471,53471,20,Approved,Y,Y,All Risk,,,,,1888.75,69,,,,,,,,1
858,703,Building,Fire,5/6/2025,11756,11756,26,Approved,N,Y,Contents,,,,,599.05,11,,,,,,,,1
859,1796,All Risk,Theft,4/23/2024,136403,136403,23,Approved,N,Y,Motor,Open Driver,62,Y,Business,953.34,37,,,,,,,,1
860,327,Motor,Theft & Hijacking,10/5/2023,79050,77654,93,Repudiated,Y,N,Building,,,,,2469.13,56,22,2,Y,Y,N,0,Driver meets policy requirements,0.9823
861,203,Motor,Theft & Hijacking,4/19/2023,70333,70333,22,Approved,N,N,Contents,,,,,1270.36,43,73,3,Y,Y,N,0,Driver meets policy requirements,1
862,459,All Risk,Theft,9/26/2023,89901,89901,42,Approved,Y,N,Building,,,,,2059.46,60,,,,,,,,1
863,71,Contents,Fire,7/12/2023,134080,134080,28,Approved,Y,N,Building,,,,,1017.6,92,,,,,,,,1
864,1808,Motor,Accidental Damage,3/18/2024,118908,70794,85,Repudiated,N,Y,Contents,,,,,792.69,16,67,44,Y,Y,N,0,Driver meets policy requirements,0.5954
865,1896,Contents,Malicious Damage,3/23/2023,73987,66398,72,Repudiated,N,N,Contents,,,,,1716.16,72,,,,,,,,0.8974
866,1770,All Risk,Travel Risk,5/13/2023,124208,88941,67,Pending,Y,N,Motor,Open Driver,60,N,Business,578.67,43,,,,,,,,0.7161
867,494,Motor,Glass Damage,1/15/2023,114834,68165,78,Repudiated,Y,N,All Risk,,,,,2369.49,79,23,4,Y,Y,N,0,Driver meets policy requirements,0.5936
868,589,Building,Water Damage,10/26/2023,90996,90996,47,Approved,N,Y,Motor,Named Driver,51,Y,Private,1311.1,26,,,,,,,,1
869,1432,Motor,Theft & Hijacking,4/15/2025,14488,5412,80,Pending,N,N,All Risk,,,,,1888.49,59,27,0,Y,Y,N,0,Driver meets policy requirements,0.3736
870,196,Contents,Malicious Damage,6/18/2024,7913,7913,51,Approved,N,Y,All Risk,,,,,1325.53,26,,,,,,,,1
871,101,Building,Malicious Damage,4/8/2023,91117,6216,85,Repudiated,N,Y,Building,,,,,2074.31,29,,,,,,,,0.0682
872,1621,Motor,Glass Damage,12/23/2023,120434,0,81,Repudiated,N,N,Motor,Open Driver,37,N,Private,913.28,53,39,1,Y,N,N,0,Invalid driver licence,0
873,1885,Motor,Accidental Damage,1/9/2025,46929,12268,91,Repudiated,Y,N,All Risk,,,,,1034.95,9,37,13,Y,Y,N,0,Driver meets policy requirements,0.2614
874,1186,Contents,Malicious Damage,10/26/2024,100208,100208,38,Approved,Y,N,Building,,,,,783.54,66,,,,,,,,1
875,1525,Building,Malicious Damage,5/20/2025,129095,129095,20,Approved,Y,N,Building,,,,,745.48,95,,,,,,,,1
876,351,Building,Flood,7/20/2023,125482,125482,21,Approved,Y,N,Motor,Open Driver,48,N,Private,269.13,82,,,,,,,,1
877,1179,Building,Flood,10/13/2025,96210,67979,81,Repudiated,N,Y,All Risk,,,,,288.26,10,,,,,,,,0.7066
878,269,Contents,Water Damage,5/25/2023,2599,2138,74,Pending,Y,Y,All Risk,,,,,2181.66,48,,,,,,,,0.8226
879,1454,All Risk,Fire,1/7/2023,79969,79969,30,Approved,Y,Y,Contents,,,,,691.65,32,,,,,,,,1
880,281,Contents,Water Damage,8/16/2023,35762,35762,51,Approved,Y,Y,Contents,,,,,1207.82,31,,,,,,,,1
881,327,All Risk,Theft,11/4/2024,129316,6127,62,Pending,Y,N,Building,,,,,2469.13,56,,,,,,,,0.0474
882,27,Motor,Accidental Damage,4/28/2023,5432,5432,58,Approved,Y,Y,All Risk,,,,,1508.47,12,33,0,Y,Y,N,0,Driver meets policy requirements,1
883,305,Building,Storm,3/30/2024,124625,14557,64,Pending,N,N,Building,,,,,904.54,22,,,,,,,,0.1168
884,679,Building,Malicious Damage,10/29/2024,73360,5979,64,Pending,Y,N,All Risk,,,,,2243.07,50,,,,,,,,0.0815
885,1459,Building,Malicious Damage,5/22/2025,143979,143979,13,Approved,N,N,All Risk,,,,,2496.82,75,,,,,,,,1
886,154,Contents,Water Damage,6/7/2024,101714,101714,22,Approved,Y,Y,Contents,,,,,1277.95,89,,,,,,,,1
887,865,All Risk,Accidental Loss,12/27/2024,148709,148709,23,Approved,Y,Y,Building,,,,,2428.17,13,,,,,,,,1
888,348,All Risk,Theft,1/7/2023,25567,25567,40,Approved,N,N,Building,,,,,1201.08,77,,,,,,,,1
889,929,Contents,Water Damage,9/26/2024,43762,32091,68,Pending,Y,N,Building,,,,,301.92,83,,,,,,,,0.7333
890,850,All Risk,Travel Risk,1/5/2023,72335,68991,63,Pending,N,N,All Risk,,,,,599.52,39,,,,,,,,0.9538
891,1940,Building,Flood,10/8/2023,108174,108174,45,Approved,Y,Y,All Risk,,,,,1325.96,76,,,,,,,,1
892,615,Motor,Weather,11/13/2025,119071,119071,58,Approved,Y,Y,Building,,,,,1410.61,7,58,4,Y,Y,N,0,Driver meets policy requirements,1
893,1075,Contents,Water Damage,1/17/2024,58538,58538,33,Approved,Y,N,Building,,,,,2405.59,56,,,,,,,,1
894,1166,Motor,Glass Damage,12/29/2023,49357,49357,31,Approved,N,Y,Contents,,,,,251.61,95,37,0,Y,Y,N,0,Driver meets policy requirements,1
895,268,Motor,Theft & Hijacking,3/6/2023,29203,27540,87,Repudiated,N,N,Building,,,,,518.38,56,40,8,Y,Y,N,0,Driver meets policy requirements,0.9431
896,1657,Motor,Accidental Damage,4/4/2024,47834,47834,34,Approved,N,N,All Risk,,,,,1579.46,29,25,3,Y,Y,N,0,Driver meets policy requirements,1
897,43,Building,Flood,12/30/2023,130849,130849,44,Approved,Y,Y,Contents,,,,,564.81,39,,,,,,,,1
898,1899,Building,Fire,1/21/2023,103085,103085,37,Approved,N,Y,Building,,,,,764.73,49,,,,,,,,1
899,890,Building,Flood,2/28/2025,12479,12479,24,Approved,Y,Y,Motor,Named Driver,70,N,Private,585.52,82,,,,,,,,1
900,1114,Contents,Burglary,11/21/2025,114452,14097,80,Pending,Y,Y,Building,,,,,1006.53,25,,,,,,,,0.1232
901,571,Building,Fire,10/27/2023,124090,124090,53,Approved,N,Y,Motor,Named Driver,19,N,Private,1945.5,75,,,,,,,,1
902,1675,Motor,Accidental Damage,9/20/2025,79438,0,15,Repudiated,N,N,Motor,Named Driver,47,N,Private,385.31,5,42,11,Y,N,N,0,Invalid driver licence,0
903,482,Motor,Fire & Explosion,7/29/2024,26920,26920,30,Approved,N,N,Contents,,,,,1192.07,59,46,28,Y,Y,N,0,Driver meets policy requirements,1
904,422,Contents,Malicious Damage,10/26/2025,134044,134044,57,Approved,Y,Y,Building,,,,,848.14,21,,,,,,,,1
905,802,Motor,Weather,7/13/2025,28413,28413,19,Approved,Y,N,All Risk,,,,,486.68,93,37,18,Y,Y,N,0,Driver meets policy requirements,1
906,1575,Building,Malicious Damage,2/1/2025,98406,98406,55,Approved,Y,Y,Motor,Named Driver,38,Y,Business,1357.2,78,,,,,,,,1
